id,text
1261502962309922817, I’m hearing docs are being rationed masks in some (all?) hospitals. The outbreak at TWH is worse than reported. And a doc reprimanded for wearing an N95 even tho some of his patients have Covid-19 and he must still see them for non-Covid reasons. I think docs wld happily can CEOs
1261770404445728769,"  Please don't tell on twitter our governement  did the good choices with the pandemic situation . It s just a lie . A lot of people died because they couldn't find any masks to go to work , even doctors and nurses..."
1261487280323256322,The American obsession with individualism and the refusal to wear a mask. 
1261477433158414336," Wearing a mask is for your protection in case the wearer has Covid. It’s called being responsible. We have freedoms, but we also have responsibilities for our freedoms. Remember that."
1261491631439609863,Had to get tested for COVID 19 because our masks at work (N95) are not effective in protecting us as they thought they did. However I was negative for COVID 19 god bless!!!😅
1261636995102670851,On Friday (May 15) star teamed up with and influencer to provide meals and protective masks for the COVID-19 unit staff at Crozer hospital.  #wnba  🎥 T__CLOUD9/IG 
1261706099054567430,I refuse to wear a mask. #NoMasks
1261664412735135745,"To all of the people yelling about elected officials wearing masks, doctors all over are saying they don’t help protect anyone. They sure do create a lot of litter. "
1261611959767744512," A friend who made her own mask said ‘OK, good news, I won’t infect other people with Covid 19 now, but bad news, I’m likely to get run over crossing the road’."
1261727761946644482, This article was from March 15th. She didn't say masks increase risk at all in this If you think Covid is a hoax then how can a mask be dangerous anyway ? If you dont believe it's a hoax how can a small chance of catching it from a mask be worse than not wearing one at all ???
1261759614774841348,#100 😷 How to stop your glasses from fogging up when you wear a mask 😷 Leitura e tradução de texto →  via #English #ingles #ESL #TeclaSAP #pandemia #coronavirus #quarentena #vocabulario #traducao #FaceMask #fogging #FogUp #glasses
1261726077203951617,"If you think someone wearing a mask in the middle of a pandemic is de facto robbing you, you and your broken brain are a danger to the public in about ten different ways that have nothing to do with coronavirus."
1261646116262604800,#Lockdownseries:Studiostoks Image Source: #shutterstock  #photo #imageoftheday #photoseries #corona #hardtimes #quarantinedays #creativity #illustration #artist #covid #lockdown #stayhome  #mask #vector #sanitize #doctors #nurses 
1261693867851735040,"I respectfully disagree, women should not be made invisible by a religion or by male dominated rules, masks are totally a different issue... But I won’t wear one!   "
1261535391225720835,"Digital Transformation, And Economic Recovery, From Covid-19 GET YOUR  #COVID__19 #covid19 #n95 #mask #coronavirus #trump #DeltaAirLines #AmericanAirlines #UnitedAirlines #airlines "
1261738571364474881, if you're trying to encourage people to keep to their non-covid NHS appointments why are they being told that they might have to wait in a small waiting room with 10 other people and advised not to wear a face mask? Crohns & colitis patients too 🤷♂️
1261716876834603014,Physical distancing can reduce the rate of COVID-19 spreading by half. Observe a physical distance of 1.5 to 2 meters with individuals and wear a mask when out in public spaces. Corporate Communications Department (CCD)
1261771076746579969,Talking to and thinking about my family who doesn’t believe in covid has been dragging me down all day. I don’t get why wearing a mask is so controversial to some people.
1261691646812524546,"I try to joke about my asthma but I’m frustrated that my lungs are whistling and people are upset about wearing a mask. And even though I’m high risk for covid I’m more worried about getting others sick, crap lungs and all. But bang your pots and pans. Disappointed in the world."
1261654503142678528,"The extension of #CurfewKenya, cessation of mov't & segmental lockdown by #PresidentUhuruKenyatta is welcome. These measures have played a big role in curbing spread of COVID-19. Please continue wearing masks, washing hands, sanitizing, & keeping social distance. #KomeshaCorona"
1261563938493300745,My hunch is that Non-drug interventions and lifestyle changes will be the only solution we get in the next 2 years.  We should brace up for that possibility and start finding & funding our way around non-drug interventions....masks everywhere is an example
1261683149047771136,"""A new survey of 2,459 people living in the US has found that men are less likely to don face masks because they believe wearing one is “shameful,” “a sign of weakness,” and “not cool.”"""
1261740259399946245,"I hope he can pack em in I hope they give each other the coronavirus and no wearing of masks cause the virus is a hoax Go home, infect your kids, parents, Grandparents"
1261555287032582145,"JohnnyJet: Our CBSThisMorning piece has JetBlue and FlyFrontier CEOs weighing in on the debate over spacing in the skies and what happens if people refuse to wear masks. Interviews you saw only on CBSNews  — Kris Van Cleave (krisvancleave) May 15, 2020"
1261455689102307329,"Here’s a novel thought on combating COVID-19: mandate everyone wear a mask when out. It is not about protecting you, it is about protecting others. All Americans need to do their part, even. #TrumpHasNoPlan"
1261674642823135232,#COVIDIOTS and they still eat face masks... what’s the point of protesting then....
1261647710249197572,"CDC guidance more restrictive than White House: Just because your gov’s caved to toddlers throwing tantrums about their haircuts doesn’t make it safe to parade around without a mask, you idiots. WH doesn’t care about u. #WearAMask #coronavirus  "
1261715636868145152,#covid_19USA #covid I think multiple false negatives are starting to appear in the American White House. Is wearing a surgical mask prohibited in the US White House?
1261457865296023552, Harford County is closed too and masks are required at essential businesses.  No one out here values your CoVid contaminated money OVER their health.  Stop it. 
1261756986028367872,Today’s doodle  #coronavirus #covid_19 #quarantine #doodlesofinstagram #doodleart #skeleton #sketchbook #skull #mask 
1261615275645923328, It is the dumbest thing ever. I know ppl so fearful to step out or to talk to people without a mask. The point of lockdown was to flatten the curve!!! Not to overwhelm the healthcare system. It wasn't to prevent catching COVID-19
1261543374449971201," Covid-19 face mask information Solution to millions of disposable N95 Masks and contamination reduction. An estimated 10,000 healthcare workers have been infected and a growing number are paying  the ultimate sacrifice.    Please see website: "
1261743243349409793,We could almost eliminate it everyone would mask up.
